"ownerData"	"regionData"	"Chardonnay"	"Gutedel"	"Mueller.Thurgau"	"Riesling"	"Rulaender"	"Gruener.Silvaner"	"Weisser.Burgunder"	"Spaetburgunder"	"Merlot"	"kak_klasse"	"bio15_16"	"bio3_16"	"bio6_16"	"bio9_16"	"expo"	"fitted"	"altitude.r"	"bio1_16"	"fipu_s_ln"	"natveg"	"nfk_klasse"	"kfa_klasse"	"site"	"ill"	"duplicated"	"illsum"	"Nsum"
"106218"	25	1	0	0	0	0	0.380804953560372	0	0	0.619195046439629	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-1.09879342663827	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	92
"106295"	25	1	0	0	0	0	0.380804953560372	0	0	0.619195046439629	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-1.08324615386446	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	36
"106292"	25	1	0	0	0	0	0.380804953560372	0	0	0.619195046439629	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-1.06769888109064	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	33
"106339"	25	1	0	0	0	0	0.380804953560372	0	0	0.619195046439629	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-1.05215160831682	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	4
"106096"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-1.14543524495972	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	21
"106092"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-1.1298879721859	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	56
"106144"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-1.11434069941209	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	46
"106219"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-1.09879342663827	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	22
"106310"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-1.08324615386446	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	1
"106284"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-1.06769888109064	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	21
"106352"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-1.05215160831682	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	19
"106396"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-1.03660433554301	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	16
"106434"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-1.02105706276919	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	6
"106502"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-1.00550978999538	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	11
"106556"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-0.989962517221561	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	9
"106583"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-0.974415244447745	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	2
"106586"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.712101557787309	2.2343559185876	-0.958867971673929	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	1
"106584"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.691667762217455	2.2343559185876	-0.974415244447745	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	2
"106582"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.691667762217455	2.2343559185876	-0.958867971673929	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	1
"106629"	25	1	0	0	0	0.0022517911975435	0.425247355851245	0	0.0928010917775503	0.479699761173661	0	-0.553979765568981	1.54160040299843	2.32736114407004	0.889006792686426	-1.55516898713265	-0.691667762217455	2.2343559185876	-0.943320698900114	0.454376338096635	0.442380168324371	1.20992060186404	-0.208665640245326	-0.768312743979135	14	0	0	0	3
"122840"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.670921569058264	2.40266960953646	-1.06769888109064	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	5	0	0	0	5
"122807"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.670921569058264	2.40266960953646	-1.05215160831682	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	5	0	0	0	8
"122909"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.670921569058264	2.40266960953646	-1.03660433554301	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	5	0	0	0	6
"122922"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.670921569058264	2.40266960953646	-1.02105706276919	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	5	0	0	0	3
"122904"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.05215160831682	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	5	0	0	0	5
"122918"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.03660433554301	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	5	0	0	0	13
"122793"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.670921569058264	2.40266960953646	-1.11434069941209	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	1
"122791"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.670921569058264	2.40266960953646	-1.09879342663827	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	10
"122817"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.670921569058264	2.40266960953646	-1.08324615386446	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	9
"122808"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.670921569058264	2.40266960953646	-1.06769888109064	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	2
"122783"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.11434069941209	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	7
"122782"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.09879342663827	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	18
"122816"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.08324615386446	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	17
"122810"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.06769888109064	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	13
"122809"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.05215160831682	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	21
"122877"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.03660433554301	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	21
"122919"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.02105706276919	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	20
"122927"	26	6	0	0	0	0	0	0	0	0.657534246575342	0.342465753424658	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.00550978999538	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	1
"122763"	26	6	0	0	0	0	0.718390804597701	0	0	0	0.281609195402299	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.670921569058264	2.40266960953646	-1.1298879721859	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	7
"122767"	26	6	0	0	0	0	0.718390804597701	0	0	0	0.281609195402299	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.670921569058264	2.40266960953646	-1.11434069941209	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	7
"122770"	26	6	0	0	0	0	0.718390804597701	0	0	0	0.281609195402299	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.1298879721859	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	5
"123148"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.61682797064998	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	5
"123156"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.601280697876164	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	6
"123158"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.585733425102348	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	15
"123157"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.585733425102348	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	1	0	1	1
"123183"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.570186152328533	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	13
"123181"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.554638879554717	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	15
"123180"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.539091606780901	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	24
"123226"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.523544334007085	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	8
"123217"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.507997061233269	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	32
"123260"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.507997061233269	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	1	0	1	1
"123222"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.492449788459453	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	18
"123259"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.476902515685637	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	36
"123265"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.461355242911821	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	29
"123303"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.445807970138005	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	21
"123386"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.445807970138005	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	1	0	1	1
"123325"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.43026069736419	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	21
"123319"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.414713424590374	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	18
"123462"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.414713424590374	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	1	0	1	1
"123317"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.399166151816558	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	17
"123380"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.383618879042742	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	25
"123436"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.383618879042742	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	1	0	1	1
"123438"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.827802316778526	2.46332892658544	-0.368071606268926	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	2
"123147"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.771466802783137	2.46332892658544	-0.61682797064998	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	4
"123160"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.771466802783137	2.46332892658544	-0.585733425102348	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	1
"123167"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.771466802783137	2.46332892658544	-0.570186152328533	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	1
"123196"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.771466802783137	2.46332892658544	-0.539091606780901	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	6	0	0	0	1
"122962"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.670921569058264	2.40266960953646	-1.02105706276919	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	5	0	0	0	4
"122967"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.670921569058264	2.40266960953646	-1.00550978999538	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	5	0	0	0	2
"123009"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.670921569058264	2.40266960953646	-0.989962517221561	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	5	0	0	0	4
"122963"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.02105706276919	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	5	0	0	0	11
"122970"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.02105706276919	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	5	1	0	1	1
"122983"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.00550978999538	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	5	0	0	0	16
"123003"	26	6	0	0	0	1	0	0	0	0	0	-1.85578609048507	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-0.989962517221561	-0.963427934699086	-4.09881800509451	2.88838845590507	-0.88985779616486	-1.96379091956023	5	0	0	0	19
"122973"	26	6	0	0	0	1	0	0	0	0	0	0.747826559347111	-3.77145675752054	-0.160081232983206	-1.64276071691224	-0.694115876149133	-0.628517361171867	2.40266960953646	-1.00550978999538	-0.963427934699086	0.442380168324371	-0.468547252176991	1.15371867159374	0.427165431601962	5	0	0	0	12
"48878"	27	4	0	0	0	1	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	-0.376876962112908	0.683569101424492	1.58234477579905	1.98180243073203	-0.943320698900114	0.454376338096635	-0.465859466359405	-0.468547252176991	1.83491082751327	-0.170573656188586	3	0	0	0	13
"48872"	27	4	0	0	0	1	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	-0.376876962112908	0.683569101424492	1.58234477579905	1.98180243073203	-0.927773426126298	0.454376338096635	-0.465859466359405	-0.468547252176991	1.83491082751327	-0.170573656188586	3	0	0	0	20
"48870"	27	4	0	0	0	1	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	-0.376876962112908	0.683569101424492	1.58234477579905	1.98180243073203	-0.912226153352482	0.454376338096635	-0.465859466359405	-0.468547252176991	1.83491082751327	-0.170573656188586	3	0	0	0	9
"48809"	27	4	0	0	0	1	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	-0.376876962112908	0.683569101424492	1.58234477579905	1.98180243073203	-0.850037062257218	0.454376338096635	-0.465859466359405	-0.468547252176991	1.83491082751327	-0.170573656188586	3	0	0	0	13
"48785"	27	4	0	0	0	1	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	-0.376876962112908	0.683569101424492	1.58234477579905	1.98180243073203	-0.834489789483402	0.454376338096635	-0.465859466359405	-0.468547252176991	1.83491082751327	-0.170573656188586	3	0	0	0	31
"48781"	27	4	0	0	0	1	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	-0.376876962112908	0.683569101424492	1.58234477579905	1.98180243073203	-0.818942516709587	0.454376338096635	-0.465859466359405	-0.468547252176991	1.83491082751327	-0.170573656188586	3	0	0	0	17
"48791"	27	4	0	0	0	1	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	-0.376876962112908	0.683569101424492	1.58234477579905	1.98180243073203	-0.818942516709587	0.454376338096635	-0.465859466359405	-0.468547252176991	1.83491082751327	-0.170573656188586	3	1	0	1	1
"48867"	27	4	0	0	0	1	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	-0.376876962112908	0.683569101424492	1.62986999120951	1.98180243073203	-0.912226153352482	0.454376338096635	-0.465859466359405	-0.468547252176991	1.83491082751327	-0.170573656188586	3	0	0	0	7
"48846"	27	4	0	0	0	1	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	-0.376876962112908	0.683569101424492	1.62986999120951	1.98180243073203	-0.896678880578666	0.454376338096635	-0.465859466359405	-0.468547252176991	1.83491082751327	-0.170573656188586	3	0	0	0	24
"48843"	27	4	0	0	0	1	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	-0.376876962112908	0.683569101424492	1.62986999120951	1.98180243073203	-0.88113160780485	0.454376338096635	-0.465859466359405	-0.468547252176991	1.83491082751327	-0.170573656188586	3	0	0	0	15
"48883"	27	4	0	0	0	1	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	-0.376876962112908	0.683569101424492	1.62986999120951	1.98180243073203	-0.865584335031034	0.454376338096635	-0.465859466359405	-0.468547252176991	1.83491082751327	-0.170573656188586	3	0	0	0	1
"42968"	28	1	0	1	0	0	0	0	0	0	0	-1.85578609048507	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.2255164014484	1.53188076151015	0.689142942350554	-1.24698878925823	0.442380168324371	2.88838845590507	-1.57104995208439	0.427165431601962	38	0	0	0	1
