Colony.ID,Date,Northing,Easting,DIST,PIC,DFPIC,TEMP,IRR,SIZE,DIS
4C,6-Jun,2029579.62,322571.84,1.534568343,3,1.534568343,28.88561,6.3898,440,0
5,6-Jun,2029599.52,322575.19,9.402260367,8,17.83504976,28.88561,6.3898,393040,1
6,6-Jun,2029581.84,322571.86,1.060047169,7,1.060047169,28.88561,6.3898,475200,1
7,6-Jun,2029608.4,322572.1,7.736284638,3,9.402260367,28.88561,6.3898,203.5,0
8,6-Jun,2029612.89,322565.8,7.736284638,4,16.33796193,28.88561,6.3898,0,0
9,6-Jun,2029622.85,322565.9,9.960501995,3,25.11161086,28.88561,6.3898,693567,0
10,6-Jun,2029632.92,322554.36,5.376430042,1,39.36303977,28.88561,6.3898,0,0
11,6-Jun,2029636.2,322558.62,5.376430042,2,40.24906583,28.88561,6.3898,36570,0
12,6-Jun,2029643.89,322565.03,8.522088946,1,45.51837541,28.88561,6.3898,11769,0
13,6-Jun,2029645.07,322556.59,7.359415738,2,49.2012449,28.88561,6.3898,0,0
14,6-Jun,2029651.74,322553.48,6.72393486,6,56.55309452,28.88561,6.3898,68200,0
15,6-Jun,2029658.37,322554.6,6.72393486,1,52.08045795,28.88561,6.3898,237160,0
16,6-Jun,2029652.98,322538.69,14.84189004,1,53.39528537,28.88561,6.3898,49,0
17,6-Jun,2029666.18,322548.33,2.210090496,2,42.50441506,28.88561,6.3898,6902,0
18,6-Jun,2029668.39,322548.35,2.210090496,5,40.43977497,28.88561,6.3898,0,0
19,6-Jun,2029689.46,322544.31,9.23231282,2,19.67887446,28.88561,6.3898,20790,0
20,6-Jun,2029695.06,322536.97,6.126744649,1,11.51672262,28.88561,6.3898,0,0
21,6-Jun,2029699.53,322532.78,6.11945259,1,6.72393486,28.88561,6.3898,0,0
22,6-Jun,2029703.99,322528.59,5.540225627,2,5.736287998,28.88561,6.3898,0,0
23,6-Jun,2029706.16,322533.9,5.736287998,2,80.59511648,28.88561,6.3898,684000,0
24,6-Jun,2029709.53,322528.64,5.540225627,1,6.24695926,28.88561,6.3898,13720,0
25,6-Jun,2029722.89,322520.31,5.927562737,4,21.55414113,28.88561,6.3898,47250,0
26A,6-Jun,2029717.37,322518.15,1.00E-10,1,19.33200972,28.88561,6.3898,8750,0
26B,6-Jun,2029717.38,322517.09,1.060047169,1,20.21050469,28.88561,6.3898,144,0
26C,6-Jun,2029717.37,322518.15,1.00E-10,0,19.33200972,28.88561,6.3898,4080,0
27,6-Jun,2029730.61,322523.55,3.938591119,1,26.55042373,28.88561,6.3898,72,0
28,6-Jun,2029733.91,322525.7,3.938591119,0,28.93617978,28.88561,6.3898,0,0
29,6-Jun,2029737.35,322511.99,6.340283905,2,38.11645576,28.88561,6.3898,0,0
030A,6-Jun,2029735.06,322520.42,3.056304959,0,31.88918939,28.88561,6.3898,76440,0
030B,6-Jun,2029739.51,322518.35,2.220090088,1,36.79707869,28.88561,6.3898,0,0
030C,6-Jun,2029737.29,322518.33,2.220090088,0,34.80663443,28.88561,6.3898,299,0
31,6-Jun,2029755.02,322516.38,11.27079855,1,29.09078892,28.88561,6.3898,0,0
32,6-Jun,2029766.07,322518.6,11.27079855,2,18.81396556,28.88561,6.3898,1837.5,0
33,6-Jun,2029783.84,322512.42,9.179128499,5,79.96751403,28.88561,6.3898,339500,0
34,6-Jun,2029793.69,322524.14,6.244621686,0,15.30950358,28.88561,6.3898,711750,0
35,6-Jun,2029790.42,322518.82,6.244621686,7,9.179128499,28.88561,6.3898,315,0
36,6-Jun,2029833.76,322500.2,6.958002587,1,28.85935723,28.88561,6.3898,1772,0
37,6-Jun,2029828.19,322504.37,6.958002587,1,34.89322714,28.88561,6.3898,104622,0
38,6-Jun,2029862.56,322498.35,23.0239636,7,79.96751403,28.88561,6.3898,393300,1
39,6-Jun,2029848.33,322480.25,23.0239636,5,23.0239636,28.88561,6.3898,426075,0
40,6-Jun,2029893.66,322485.95,33.48089007,1,33.48089007,28.88561,6.3898,0,0
41,6-Jun,2029946.87,322477.99,3.320135539,1,64.85737121,28.88561,6.3898,0,0
42,6-Jun,2029950.19,322478.02,3.320135539,2,62.04824333,28.88561,6.3898,7830,0
43,6-Jun,2029979.02,322471.94,1.060047169,4,35.99107667,28.88561,6.3898,161500,0
44,6-Jun,2029963.49,322476.03,13.4480519,1,50.06159606,28.88561,6.3898,0,0
45,6-Jun,2029991.26,322465.71,1.050047618,2,23.85473747,28.88561,6.3898,0,0
46,6-Jun,2029979.01,322473,1.060047169,3,36.80682681,28.88561,6.3898,213300,0
47,6-Jun,2029991.27,322464.66,1.050047618,2,22.92952027,28.88561,6.3898,900,0
48,6-Jun,2029995.63,322471.04,6.892445139,0,27.24558129,28.88561,6.3898,0,0
49A,6-Jun,2030002.4,322457.36,1.060047169,3,12.68056781,28.88561,6.3898,143,0
49B,6-Jun,2030002.39,322458.42,1.060047169,3,13.74061498,28.88561,6.3898,140,0
50,6-Jun,2029995.79,322454.13,6.968364227,3,11.60152576,28.88561,6.3898,2955,0
51,6-Jun,2030004.66,322452.1,2.210090496,2,7.722434849,28.88561,6.3898,0,0
52,6-Jun,2030002.45,322452.08,2.120094338,4,7.400331074,28.88561,6.3898,598600,1
53,6-Jun,2030006.9,322450,3.070439708,6,6.891066681,28.88561,6.3898,171720,0
54,6-Jun,2030013.5,322454.29,4.764714052,0,14.59152151,28.88561,6.3898,286200,0
55,6-Jun,2030002.47,322449.96,2.120094338,4,5.280236737,28.88561,6.3898,463500,0
56,6-Jun,2030002.52,322444.68,5.280236737,3,149.8975333,28.88561,6.3898,229276,1
57,6-Jun,2030014.69,322444.79,5.404960684,0,12.17049711,28.88561,6.3898,138060,0
058A,6-Jun,2030015.75,322450.09,4.764714052,3,14.29339008,28.88561,6.3898,367598,1
058B,6-Jun,2030004.78,322439.41,5.734152073,1,5.734152073,28.88561,6.3898,88704,0
59,6-Jun,2030016.97,322438.47,6.718690349,0,15.72789242,28.88561,6.3898,0,0
60,6-Jun,2030034.81,322423.84,23.07168178,1,38.43110329,28.88561,6.3898,67200,0
1,6-Jul,2029536.37,322580.95,6.375578405,4,6.958002587,28.88428,6.1765,21,0
2,6-Jul,2029541.93,322577.83,1.050047618,4,1.050047618,28.88428,6.1765,0,0
3,6-Jul,2029541.94,322576.78,1.050047618,8,38.97262244,28.88428,6.1765,366808,1
4A,6-Jul,2029581.83,322572.92,1.060047169,7,1.060047169,28.88428,6.1765,554070,1
4B,6-Jul,2029580.72,322572.91,1.110045044,6,1.110045044,28.88428,6.1765,52800,0
4C,6-Jul,2029579.62,322571.84,1.534568343,3,1.534568343,28.88428,6.1765,440,0
5,6-Jul,2029599.52,322575.19,9.402260367,8,17.83504976,28.88428,6.1765,393040,0
6,6-Jul,2029581.84,322571.86,1.060047169,8,1.060047169,28.88428,6.1765,475200,0
7,6-Jul,2029608.4,322572.1,7.736284638,3,9.402260367,28.88428,6.1765,203.5,0
8,6-Jul,2029612.89,322565.8,7.736284638,4,16.33796193,28.88428,6.1765,0,0
9,6-Jul,2029622.85,322565.9,9.960501995,3,25.11161086,28.88428,6.1765,693567,0
10,6-Jul,2029632.92,322554.36,5.376430042,1,39.36303977,28.88428,6.1765,0,0
11,6-Jul,2029636.2,322558.62,5.376430042,2,40.24906583,28.88428,6.1765,36570,0
12,6-Jul,2029643.89,322565.03,8.522088946,1,45.51837541,28.88428,6.1765,11769,0
13,6-Jul,2029645.07,322556.59,7.359415738,2,49.2012449,28.88428,6.1765,0,0
14,6-Jul,2029651.74,322553.48,6.72393486,6,56.55309452,28.88428,6.1765,68200,1
15,6-Jul,2029658.37,322554.6,6.72393486,1,62.34797992,28.88428,6.1765,237160,0
16,6-Jul,2029652.98,322538.69,14.84189004,1,64.73192103,28.88428,6.1765,49,0
17,6-Jul,2029666.18,322548.33,2.210090496,2,71.86804018,28.88428,6.1765,6902,0
18,6-Jul,2029668.39,322548.35,2.210090496,5,73.91523862,28.88428,6.1765,0,0
19,6-Jul,2029689.46,322544.31,9.23231282,2,95.09352239,28.88428,6.1765,20790,0
20,6-Jul,2029695.06,322536.97,6.126744649,1,102.9012148,28.88428,6.1765,0,0
21,6-Jul,2029699.53,322532.78,6.11945259,1,108.6306043,28.88428,6.1765,0,0
22,6-Jul,2029703.99,322528.59,5.540225627,2,114.3920491,28.88428,6.1765,0,0
23,6-Jul,2029706.16,322533.9,5.736287998,2,114.3545089,28.88428,6.1765,684000,0
24,6-Jul,2029709.53,322528.64,5.540225627,1,119.4533491,28.88428,6.1765,13720,0
25,6-Jul,2029722.89,322520.31,5.927562737,4,135.0258172,28.88428,6.1765,47250,0
26A,6-Jul,2029717.37,322518.15,1.00E-10,1,130.9281639,28.88428,6.1765,8750,0
26B,6-Jul,2029717.38,322517.09,1.060047169,1,131.4023957,28.88428,6.1765,144,0
26C,6-Jul,2029717.37,322518.15,1.00E-10,0,130.9281639,28.88428,6.1765,4080,0
27,6-Jul,2029730.61,322523.55,3.938591119,1,140.8945624,28.88428,6.1765,72,0
28,6-Jul,2029733.91,322525.7,3.938591119,0,143.2128912,28.88428,6.1765,0,0
29,6-Jul,2029737.35,322511.99,6.340283905,2,151.6289844,28.88428,6.1765,0,0
030A,6-Jul,2029735.06,322520.42,3.056304959,0,146.187703,28.88428,6.1765,76440,0
030B,6-Jul,2029739.51,322518.35,2.220090088,1,151.0893302,28.88428,6.1765,0,0
030C,6-Jul,2029737.29,322518.33,2.220090088,0,149.0423849,28.88428,6.1765,299,0
31,6-Jul,2029755.02,322516.38,11.27079855,1,166.2494093,28.88428,6.1765,0,0
32,6-Jul,2029766.07,322518.6,11.27079855,2,175.9014798,28.88428,6.1765,1837.5,0
33,6-Jul,2029783.84,322512.42,9.179128499,5,194.7150105,28.88428,6.1765,339500,0
34,6-Jul,2029793.69,322524.14,6.244621686,0,200.7687511,28.88428,6.1765,711750,0
35,6-Jul,2029790.42,322518.82,6.244621686,7,199.0487048,28.88428,6.1765,315,0
36,6-Jul,2029833.76,322500.2,6.958002587,1,177.6581211,28.88428,6.1765,1772,0
37,6-Jul,2029828.19,322504.37,6.958002587,1,184.2656913,28.88428,6.1765,104622,0
38,6-Jul,2029862.56,322498.35,23.0239636,7,149.8975333,28.88428,6.1765,393300,0
39,6-Jul,2029848.33,322480.25,23.0239636,5,158.2396316,28.88428,6.1765,426075,0
40,6-Jul,2029893.66,322485.95,33.48089007,1,116.4204127,28.88428,6.1765,0,0
41,6-Jul,2029946.87,322477.99,3.320135539,1,64.85737121,28.88428,6.1765,0,0
42,6-Jul,2029950.19,322478.02,3.320135539,2,62.04824333,28.88428,6.1765,7830,0
43,6-Jul,2029979.02,322471.94,1.060047169,4,35.99107667,28.88428,6.1765,161500,0
44,6-Jul,2029963.49,322476.03,13.4480519,1,50.06159606,28.88428,6.1765,0,0
45,6-Jul,2029991.26,322465.71,1.050047618,2,23.85473747,28.88428,6.1765,0,0
46,6-Jul,2029979.01,322473,1.060047169,3,36.80682681,28.88428,6.1765,213300,0
47,6-Jul,2029991.27,322464.66,1.050047618,2,22.92952027,28.88428,6.1765,900,0
48,6-Jul,2029995.63,322471.04,6.892445139,0,27.24558129,28.88428,6.1765,0,0
49A,6-Jul,2030002.4,322457.36,1.060047169,3,12.68056781,28.88428,6.1765,143,0
49B,6-Jul,2030002.39,322458.42,1.060047169,3,13.74061498,28.88428,6.1765,140,0
50,6-Jul,2029995.79,322454.13,6.968364227,3,11.60152576,28.88428,6.1765,2955,0
51,6-Jul,2030004.66,322452.1,2.210090496,2,7.722434849,28.88428,6.1765,0,0
52,6-Jul,2030002.45,322452.08,2.120094338,4,7.400331074,28.88428,6.1765,598600,1
53,6-Jul,2030006.9,322450,3.070439708,6,6.891066681,28.88428,6.1765,171720,0
54,6-Jul,2030013.5,322454.29,4.764714052,0,4.764714052,28.88428,6.1765,286200,0
55,6-Jul,2030002.47,322449.96,2.120094338,4,5.280236737,28.88428,6.1765,463500,0
56,6-Jul,2030002.52,322444.68,5.280236737,3,14.29339008,28.88428,6.1765,229276,0
57,6-Jul,2030014.69,322444.79,5.404960684,0,5.404960684,28.88428,6.1765,138060,0
058A,6-Jul,2030015.75,322450.09,4.764714052,4,14.29339008,28.88428,6.1765,367598,0
058B,6-Jul,2030004.78,322439.41,5.734152073,1,5.734152073,28.88428,6.1765,88704,0
59,6-Jul,2030016.97,322438.47,6.718690349,0,11.68386922,28.88428,6.1765,0,0
60,6-Jul,2030034.81,322423.84,23.07168178,1,32.4398844,28.88428,6.1765,67200,0
1,6-Aug,2029536.37,322580.95,6.375578405,4,6.958002587,28.60003,6.3418,21,0
2,6-Aug,2029541.93,322577.83,1.050047618,4,1.050047618,28.60003,6.3418,0,0
3,6-Aug,2029541.94,322576.78,1.050047618,8,40.07632343,28.60003,6.3418,366808,1
4A,6-Aug,2029581.83,322572.92,1.060047169,7,40.07632343,28.60003,6.3418,554070,1
4B,6-Aug,2029580.72,322572.91,1.110045044,6,1.110045044,28.60003,6.3418,52800,0
4C,6-Aug,2029579.62,322571.84,1.534568343,3,2.459776413,28.60003,6.3418,440,0
5,6-Aug,2029599.52,322575.19,9.402260367,8,17.83504976,28.60003,6.3418,393040,0
6,6-Aug,2029581.84,322571.86,1.060047169,8,1.060047169,28.60003,6.3418,475200,0
7,6-Aug,2029608.4,322572.1,7.736284638,3,26.58265036,28.60003,6.3418,203.5,0
8,6-Aug,2029612.89,322565.8,7.736284638,4,31.86562411,28.60003,6.3418,0,0
9,6-Aug,2029622.85,322565.9,9.960501995,3,31.44659759,28.60003,6.3418,693567,0
10,6-Aug,2029632.92,322554.36,5.376430042,1,18.84056262,28.60003,6.3418,0,0
11,6-Aug,2029636.2,322558.62,5.376430042,2,16.36799316,28.60003,6.3418,36570,0
12,6-Aug,2029643.89,322565.03,8.522088946,1,13.96513516,28.60003,6.3418,11769,0
13,6-Aug,2029645.07,322556.59,7.359415738,2,7.359415738,28.60003,6.3418,0,0
14,6-Aug,2029651.74,322553.48,6.72393486,7,72.56253648,28.60003,6.3418,68200,0
15,6-Aug,2029658.37,322554.6,6.72393486,1,6.72393486,28.60003,6.3418,237160,0
16,6-Aug,2029652.98,322538.69,14.84189004,1,14.84189004,28.60003,6.3418,49,0
17,6-Aug,2029666.18,322548.33,2.210090496,2,15.33088712,28.60003,6.3418,6902,0
18,6-Aug,2029668.39,322548.35,2.210090496,5,17.42238216,28.60003,6.3418,0,0
19,6-Aug,2029689.46,322544.31,9.23231282,2,38.81864629,28.60003,6.3418,20790,0
20,6-Aug,2029695.06,322536.97,6.126744649,1,46.35949202,28.60003,6.3418,0,0
21,6-Aug,2029699.53,322532.78,6.11945259,1,52.08045795,28.60003,6.3418,0,0
22,6-Aug,2029703.99,322528.59,5.540225627,2,57.8755095,28.60003,6.3418,0,0
23,6-Aug,2029706.16,322533.9,5.736287998,2,57.8352211,28.60003,6.3418,684000,0
24,6-Aug,2029709.53,322528.64,5.540225627,1,62.90238231,28.60003,6.3418,13720,0
25,6-Aug,2029722.89,322520.31,5.927562737,4,78.50204711,28.60003,6.3418,47250,0
26A,6-Aug,2029717.37,322518.15,1.00E-10,1,74.53526548,28.60003,6.3418,8750,0
26B,6-Aug,2029717.38,322517.09,1.060047169,1,75.05225979,28.60003,6.3418,144,0
26C,6-Aug,2029717.37,322518.15,1.00E-10,0,74.53526548,28.60003,6.3418,4080,0
27,6-Aug,2029730.61,322523.55,3.938591119,1,84.35805711,28.60003,6.3418,72,0
28,6-Aug,2029733.91,322525.7,3.938591119,0,86.73890304,28.60003,6.3418,0,0
29,6-Aug,2029737.35,322511.99,6.340283905,2,95.13407486,28.60003,6.3418,0,0
030A,6-Aug,2029735.06,322520.42,3.056304959,0,89.63919901,28.60003,6.3418,76440,0
030B,6-Aug,2029739.51,322518.35,2.220090088,1,94.53935583,28.60003,6.3418,0,0
030C,6-Aug,2029737.29,322518.33,2.220090088,0,92.48959401,28.60003,6.3418,299,0
31,6-Aug,2029755.02,322516.38,11.27079855,1,109.7413705,28.60003,6.3418,0,0
32,6-Aug,2029766.07,322518.6,11.27079855,2,119.5322689,28.60003,6.3418,1837.5,0
33,6-Aug,2029783.84,322512.42,9.179128499,5,138.3341375,28.60003,6.3418,339500,0
34,6-Aug,2029793.69,322524.14,6.244621686,0,144.9504677,28.60003,6.3418,711750,0
35,6-Aug,2029790.42,322518.82,6.244621686,7,142.945647,28.60003,6.3418,315,0
36,6-Aug,2029833.76,322500.2,6.958002587,1,189.6576885,28.60003,6.3418,1772,0
37,6-Aug,2029828.19,322504.37,6.958002587,1,183.1567487,28.60003,6.3418,104622,0
38,6-Aug,2029862.56,322498.35,23.0239636,7,217.9091308,28.60003,6.3418,393300,1
39,6-Aug,2029848.33,322480.25,23.0239636,5,209.7862269,28.60003,6.3418,426075,0
40,6-Aug,2029893.66,322485.95,33.48089007,1,251.1684441,28.60003,6.3418,0,0
41,6-Aug,2029946.87,322477.99,3.320135539,1,304.6316743,28.60003,6.3418,0,0
42,6-Aug,2029950.19,322478.02,3.320135539,2,307.8418654,28.60003,6.3418,7830,0
43,6-Aug,2029979.02,322471.94,1.060047169,4,337.2847017,28.60003,6.3418,161500,0
44,6-Aug,2029963.49,322476.03,13.4480519,1,321.2266567,28.60003,6.3418,0,0
45,6-Aug,2029991.26,322465.71,1.050047618,2,350.6813415,28.60003,6.3418,0,0
46,6-Aug,2029979.01,322473,1.060047169,3,337.020301,28.60003,6.3418,213300,0
47,6-Aug,2029991.27,322464.66,1.050047618,2,350.9552868,28.60003,6.3418,900,0
48,6-Aug,2029995.63,322471.04,6.892445139,0,353.6335472,28.60003,6.3418,0,0
49A,6-Aug,2030002.4,322457.36,1.060047169,3,363.5952282,28.60003,6.3418,143,0
49B,6-Aug,2030002.39,322458.42,1.060047169,3,363.3067934,28.60003,6.3418,140,0
50,6-Aug,2029995.79,322454.13,6.968364227,3,358.1072814,28.60003,6.3418,2955,0
51,6-Aug,2030004.66,322452.1,2.210090496,2,367.1926345,28.60003,6.3418,0,0
52,6-Aug,2030002.45,322452.08,2.120094338,4,365.0746007,28.60003,6.3418,598600,1
53,6-Aug,2030006.9,322450,3.070439708,6,369.9280146,28.60003,6.3418,171720,1
54,6-Aug,2030013.5,322454.29,4.764714052,0,375.1119216,28.60003,6.3418,286200,0
55,6-Aug,2030002.47,322449.96,2.120094338,4,365.6882871,28.60003,6.3418,463500,0
56,6-Aug,2030002.52,322444.68,5.280236737,3,367.2656374,28.60003,6.3418,229276,0
57,6-Aug,2030014.69,322444.79,5.404960684,0,378.8749379,28.60003,6.3418,138060,0
058A,6-Aug,2030015.75,322450.09,4.764714052,4,378.4082084,28.60003,6.3418,367598,0
058B,6-Aug,2030004.78,322439.41,5.734152073,1,371.0110598,28.60003,6.3418,88704,0
59,6-Aug,2030016.97,322438.47,6.718690349,0,382.9102414,28.60003,6.3418,0,0
60,6-Aug,2030034.81,322423.84,23.07168178,1,404.4121097,28.60003,6.3418,67200,0
1,6-Sep,2029536.37,322580.95,6.375578405,4,6.958002587,29.63865,6.4442,21,0
2,6-Sep,2029541.93,322577.83,1.050047618,4,1.050047618,29.63865,6.4442,0,0
3,6-Sep,2029541.94,322576.78,1.050047618,8,40.07632343,29.63865,6.4442,366808,1
4A,6-Sep,2029581.83,322572.92,1.060047169,7,40.07632343,29.63865,6.4442,554070,1
4B,6-Sep,2029580.72,322572.91,1.110045044,6,1.110045044,29.63865,6.4442,52800,0
4C,6-Sep,2029579.62,322571.84,1.534568343,3,2.459776413,29.63865,6.4442,440,1
5,6-Sep,2029599.52,322575.19,9.402260367,8,17.83504976,29.63865,6.4442,393040,1
6,6-Sep,2029581.84,322571.86,1.060047169,8,1.060047169,29.63865,6.4442,475200,1
7,6-Sep,2029608.4,322572.1,7.736284638,3,26.58265036,29.63865,6.4442,203.5,0
8,6-Sep,2029612.89,322565.8,7.736284638,4,31.86562411,29.63865,6.4442,0,0
9,6-Sep,2029622.85,322565.9,9.960501995,3,41.61635256,29.63865,6.4442,693567,0
10,6-Sep,2029632.92,322554.36,5.376430042,1,54.35679994,29.63865,6.4442,0,0
11,6-Sep,2029636.2,322558.62,5.376430042,2,56.21909729,29.63865,6.4442,36570,0
12,6-Sep,2029643.89,322565.03,8.522088946,1,62.55953724,29.63865,6.4442,11769,0
13,6-Sep,2029645.07,322556.59,7.359415738,2,65.31436672,29.63865,6.4442,0,0
14,6-Sep,2029651.74,322553.48,6.72393486,7,72.56253648,29.63865,6.4442,68200,0
15,6-Sep,2029658.37,322554.6,6.72393486,1,78.70193136,29.63865,6.4442,237160,0
16,6-Sep,2029652.98,322538.69,14.84189004,1,78.9557813,29.63865,6.4442,49,0
17,6-Sep,2029666.18,322548.33,2.210090496,2,87.86120077,29.63865,6.4442,6902,0
18,6-Sep,2029668.39,322548.35,2.210090496,5,89.9795449,29.63865,6.4442,0,0
19,6-Sep,2029689.46,322544.31,9.23231282,2,111.3676299,29.63865,6.4442,20790,0
20,6-Sep,2029695.06,322536.97,6.126744649,1,118.7999806,29.63865,6.4442,0,0
21,6-Sep,2029699.53,322532.78,6.11945259,1,124.3563814,29.63865,6.4442,0,0
22,6-Sep,2029703.99,322528.59,5.540225627,2,129.9546632,29.63865,6.4442,0,0
23,6-Sep,2029706.16,322533.9,5.736287998,2,130.3092832,29.63865,6.4442,684000,0
24,6-Sep,2029709.53,322528.64,5.540225627,1,135.1591965,29.63865,6.4442,13720,0
25,6-Sep,2029722.89,322520.31,5.927562737,4,141.3858214,29.63865,6.4442,47250,0
26A,6-Sep,2029717.37,322518.15,1.00E-10,1,146.187703,29.63865,6.4442,8750,0
26B,6-Sep,2029717.38,322517.09,1.060047169,1,146.3844937,29.63865,6.4442,144,0
26C,6-Sep,2029717.37,322518.15,1.00E-10,0,146.187703,29.63865,6.4442,4080,0
27,6-Sep,2029730.61,322523.55,3.938591119,1,134.3348149,29.63865,6.4442,72,0
28,6-Sep,2029733.91,322525.7,3.938591119,0,131.5250737,29.63865,6.4442,0,0
29,6-Sep,2029737.35,322511.99,6.340283905,2,125.950759,29.63865,6.4442,0,0
030A,6-Sep,2029735.06,322520.42,3.056304959,0,129.396039,29.63865,6.4442,76440,0
030B,6-Sep,2029739.51,322518.35,2.220090088,1,124.6647605,29.63865,6.4442,0,0
030C,6-Sep,2029737.29,322518.33,2.220090088,0,126.8533535,29.63865,6.4442,299,0
31,6-Sep,2029755.02,322516.38,11.27079855,1,109.0409671,29.63865,6.4442,0,0
32,6-Sep,2029766.07,322518.6,11.27079855,2,98.59200069,29.63865,6.4442,1837.5,0
33,6-Sep,2029783.84,322512.42,9.179128499,5,79.96751403,29.63865,6.4442,339500,1
34,6-Sep,2029793.69,322524.14,6.244621686,0,73.54047185,29.63865,6.4442,711750,0
35,6-Sep,2029790.42,322518.82,6.244621686,7,74.98800237,29.63865,6.4442,315,0
36,6-Sep,2029833.76,322500.2,6.958002587,1,28.85935723,29.63865,6.4442,1772,0
37,6-Sep,2029828.19,322504.37,6.958002587,1,34.89322714,29.63865,6.4442,104622,0
38,6-Sep,2029862.56,322498.35,23.0239636,8,152.2227253,29.63865,6.4442,393300,1
39,6-Sep,2029848.33,322480.25,23.0239636,5,23.0239636,29.63865,6.4442,426075,1
40,6-Sep,2029893.66,322485.95,33.48089007,1,33.48089007,29.63865,6.4442,0,0
41,6-Sep,2029946.87,322477.99,3.320135539,1,66.23474164,29.63865,6.4442,0,0
42,6-Sep,2029950.19,322478.02,3.320135539,2,63.25460062,29.63865,6.4442,7830,0
43,6-Sep,2029979.02,322471.94,1.060047169,4,35.47757038,29.63865,6.4442,161500,0
44,6-Sep,2029963.49,322476.03,13.4480519,1,50.61609428,29.63865,6.4442,0,0
45,6-Sep,2029991.26,322465.71,1.050047618,2,22.16785285,29.63865,6.4442,0,0
46,6-Sep,2029979.01,322473,1.060047169,3,36.1504094,29.63865,6.4442,213300,1
47,6-Sep,2029991.27,322464.66,1.050047618,2,21.42924404,29.63865,6.4442,900,0
48,6-Sep,2029995.63,322471.04,6.892445139,0,23.86827392,29.63865,6.4442,0,0
49A,6-Sep,2030002.4,322457.36,1.060047169,3,8.626679547,29.63865,6.4442,143,0
49B,6-Sep,2030002.39,322458.42,1.060047169,3,9.551779939,29.63865,6.4442,140,0
50,6-Sep,2029995.79,322454.13,6.968364227,3,11.85280558,29.63865,6.4442,2955,0
51,6-Sep,2030004.66,322452.1,2.210090496,2,3.070439708,29.63865,6.4442,0,0
52,6-Sep,2030002.45,322452.08,2.120094338,4,4.91211767,29.63865,6.4442,598600,1
53,6-Sep,2030006.9,322450,3.070439708,7,152.2227253,29.63865,6.4442,171720,1
54,6-Sep,2030013.5,322454.29,4.764714052,0,7.871727892,29.63865,6.4442,286200,0
55,6-Sep,2030002.47,322449.96,2.120094338,4,4.430180583,29.63865,6.4442,463500,0
56,6-Sep,2030002.52,322444.68,5.280236737,3,6.891066681,29.63865,6.4442,229276,0
57,6-Sep,2030014.69,322444.79,5.404960684,0,9.371670075,29.63865,6.4442,138060,0
058A,6-Sep,2030015.75,322450.09,4.764714052,4,8.850457615,29.63865,6.4442,367598,0
058B,6-Sep,2030004.78,322439.41,5.734152073,1,10.80011574,29.63865,6.4442,88704,0
59,6-Sep,2030016.97,322438.47,6.718690349,0,15.30835719,29.63865,6.4442,0,0
60,6-Sep,2030034.81,322423.84,23.07168178,1,38.25328352,29.63865,6.4442,67200,0
1,6-Nov,2029536.37,322580.95,6.375578405,4,6.958002587,29.01041,5.1728,21,0
2,6-Nov,2029541.93,322577.83,1.050047618,4,1.050047618,29.01041,5.1728,0,0
3,6-Nov,2029541.94,322576.78,1.050047618,8,38.00244729,29.01041,5.1728,366808,1
4A,6-Nov,2029581.83,322572.92,1.060047169,7,1.060047169,29.01041,5.1728,554070,0
4B,6-Nov,2029580.72,322572.91,1.110045044,6,1.110045044,29.01041,5.1728,52800,0
4C,6-Nov,2029579.62,322571.84,1.534568343,4,2.220090088,29.01041,5.1728,440,0
5,6-Nov,2029599.52,322575.19,9.402260367,9,17.83504976,29.01041,5.1728,393040,0
6,6-Nov,2029581.84,322571.86,1.060047169,9,1.060047169,29.01041,5.1728,475200,1
7,6-Nov,2029608.4,322572.1,7.736284638,3,9.402260367,29.01041,5.1728,203.5,0
8,6-Nov,2029612.89,322565.8,7.736284638,4,16.33796193,29.01041,5.1728,0,0
9,6-Nov,2029622.85,322565.9,9.960501995,3,25.11161086,29.01041,5.1728,693567,0
10,6-Nov,2029632.92,322554.36,5.376430042,1,39.36303977,29.01041,5.1728,0,0
11,6-Nov,2029636.2,322558.62,5.376430042,2,40.24906583,29.01041,5.1728,36570,0
12,6-Nov,2029643.89,322565.03,8.522088946,1,45.51837541,29.01041,5.1728,11769,0
13,6-Nov,2029645.07,322556.59,7.359415738,2,49.2012449,29.01041,5.1728,0,0
14,6-Nov,2029651.74,322553.48,6.72393486,7,56.55309452,29.01041,5.1728,68200,0
15,6-Nov,2029658.37,322554.6,6.72393486,1,62.34797992,29.01041,5.1728,237160,0
16,6-Nov,2029652.98,322538.69,14.84189004,1,64.73192103,29.01041,5.1728,49,0
17,6-Nov,2029666.18,322548.33,2.210090496,2,71.86804018,29.01041,5.1728,6902,0
18,6-Nov,2029668.39,322548.35,2.210090496,5,73.91523862,29.01041,5.1728,0,0
19,6-Nov,2029689.46,322544.31,9.23231282,2,95.09352239,29.01041,5.1728,20790,0
20,6-Nov,2029695.06,322536.97,6.126744649,1,92.11183909,29.01041,5.1728,0,0
21,6-Nov,2029699.53,322532.78,6.11945259,1,86.73353273,29.01041,5.1728,0,0
22,6-Nov,2029703.99,322528.59,5.540225627,2,81.4708009,29.01041,5.1728,0,0
23,6-Nov,2029706.16,322533.9,5.736287998,2,80.59511648,29.01041,5.1728,684000,0
